district,borough,building_id,school_name,org_id,project_#,description,fy_constr_start,total
20,Brooklyn,K105,P.S. 105,,DSF0000779333,State of Good Repair - Building Upgrade - Lighting,2015,1187474
20,Brooklyn,K105,P.S. 105,K105,DSF0000779340,State of Good Repair - System Replacements - Exterior,2018,5848028
20,Brooklyn,K105,P.S. 105,,DSF0000867023,State of Good Repair - System Replacements - Heating,2018,44681
20,Brooklyn,K105,P.S. 105,K105,DSF0000779337,State of Good Repair - System Replacements - Roofs,2018,394766
20,Brooklyn,K112,P.S. 112,,DSF0000779438,State of Good Repair - Building Upgrade - Lighting,2016,491733
20,Brooklyn,K112,P.S. 112,K112,DSF0000844158,State of Good Repair - Rehabilitation of Physical,2017,2134876
20,Brooklyn,K127,P.S. 127,,DSF0000798424,State of Good Repair - Building Upgrade - Boiler,2018,7472403
20,Brooklyn,K127,P.S. 127,,DSF0000779662,State of Good Repair - Building Upgrade - Climate,2018,1481091
20,Brooklyn,K127,P.S. 127,K127,DSF0000802993,State of Good Repair - System Replacements - Heating,2019,47327
20,Brooklyn,K160,P.S. 160,,DSF0000780092,State of Good Repair - Building Upgrade - Flood,2016,390386
20,Brooklyn,K160,P.S. 160,,DSF0000710359,State of Good Repair - System Replacements - Exterior,2016,5452894
20,Brooklyn,K160,P.S. 160,,DSF0000799784,State of Good Repair - System Replacements - Parapets,2016,1004866
20,Brooklyn,K163,P.S. 163,,DSF0000777469,Safety and Security - Safety and Security - Emergency,2015,83690
20,Brooklyn,K163,P.S. 163,K748,DSF0000803477,State of Good Repair - System Replacements -,2017,217879
20,Brooklyn,K164,P.S. 164,,DSF0000825915,State of Good Repair - Building Upgrade - Climate,2018,893182
20,Brooklyn,K164,P.S. 164,,DSF0000798394,State of Good Repair - Building Upgrade - Lighting,2015,1061634
20,Brooklyn,K164,P.S. 164,,DSF0000866800,State of Good Repair - System Replacements -,2018,3000
20,Brooklyn,K164,P.S. 164,,DSF0000780173,State of Good Repair - System Replacements - Exterior,2018,5753864
20,Brooklyn,K164,P.S. 164,,DSF0000844157,State of Good Repair - System Replacements - Parapets,2018,237735
20,Brooklyn,K164,P.S. 164,,DSF0000825919,State of Good Repair - System Replacements - Roofs,2018,418200
20,Brooklyn,K170,P.S. 170,,DSF0000780265,State of Good Repair - System Replacements - Exterior,2018,2854061
20,Brooklyn,K170,P.S. 170,,DSF0000799800,State of Good Repair - System Replacements - Heating,2015,132895
20,Brooklyn,K170,P.S. 170,K170,DSF0000845579,State of Good Repair - System Replacements - Heating,2017,35815
20,Brooklyn,K170,P.S. 170,K170,DSF0000845580,State of Good Repair - System Replacements - Heating,2017,95647
20,Brooklyn,K176,P.S. 176,,DSF0000799727,State of Good Repair - Building Upgrade - Lighting,2015,104018
20,Brooklyn,K176,P.S. 176,K176,DSF0000865778,State of Good Repair - System Replacements - Heating,2017,25675
20,Brooklyn,K179,P.S. 179,K179,DSF0000803746,State of Good Repair - System Replacements -,2016,205010
20,Brooklyn,K180,P.S. 180,,DSF0000799724,State of Good Repair - Building Upgrade - Lighting,2015,109878
20,Brooklyn,K180,P.S. 180,K180,DSF0000803764,State of Good Repair - System Replacements -,2016,518992
20,Brooklyn,K185,P.S. 185,K185,DSF0000848194,State of Good Repair - System Replacements - Heating,2017,41208
20,Brooklyn,K186,P.S. 186,,DSF0000777473,Safety and Security - Safety and Security - Emergency,2015,82213
20,Brooklyn,K186,P.S. 186,,DSF0000758018,State of Good Repair - Building Upgrade - Low-Voltage,2015,1818663
20,Brooklyn,K186,P.S. 186,,DSF0000866803,State of Good Repair - System Replacements -,2018,3000
20,Brooklyn,K186,P.S. 186,,DSF0000780537,State of Good Repair - System Replacements - Heating,2015,140289
20,Brooklyn,K186,P.S. 186,K186,DSF0000865906,New/Retrofit Telephone/Intercom Systems,2017,170389
20,Brooklyn,K192,P.S. 192,K192,DSF0000848300,State of Good Repair - Building Upgrade - Climate,2018,94150
20,Brooklyn,K192,P.S. 192,,DSF0000780632,State of Good Repair - Building Upgrade - Flood,2016,536792
20,Brooklyn,K192,P.S. 192,,DSF0000798397,State of Good Repair - Building Upgrade - Lighting,2015,913937
20,Brooklyn,K192,P.S. 192,,DSF0000780635,State of Good Repair - System Replacements - Exterior,2016,2830393
20,Brooklyn,K192,P.S. 192,,DSF0000780634,State of Good Repair - System Replacements - Parapets,2016,2604875
20,Brooklyn,K192,P.S. 192,,DSF0000800109,State of Good Repair - System Replacements - Roofs,2016,646408
20,Brooklyn,K192,P.S. 192,K192,DSF0000780636,State of Good Repair - System Replacements -,2016,343384
20,Brooklyn,K200,P.S. 200,,DSF0000780804,State of Good Repair - Building Upgrade - Lighting,2015,960354
20,Brooklyn,K201,I.S. 201,,DSF0000780828,State of Good Repair - Building Upgrade - Lighting,2016,1026075
20,Brooklyn,K204,P.S. 204,,DSF0000799545,State of Good Repair - Building Upgrade - Lighting,2015,289411
20,Brooklyn,K204,P.S. 204,,DSF0000799729,State of Good Repair - Building Upgrade - Lighting,2015,63731
20,Brooklyn,K204,P.S. 204,,DSF0000866809,State of Good Repair - System Replacements -,2018,6000
20,Brooklyn,K204,P.S. 204,,DSF0000799801,State of Good Repair - System Replacements - Heating,2016,91364
20,Brooklyn,K205,P.S. 205,,DSF0000871241,State of Good Repair - Building Upgrade - Flood,2019,1678705
20,Brooklyn,K205,P.S. 205,,DSF0000799546,State of Good Repair - Building Upgrade - Lighting,2016,218947
20,Brooklyn,K205,P.S. 205,K205,DSF0000865859,State of Good Repair - System Replacements -,2017,90308
20,Brooklyn,K205,P.S. 205,,DSF0000866810,State of Good Repair - System Replacements -,2018,3000
20,Brooklyn,K205,P.S. 205,K205,DSF0000848555,State of Good Repair - System Replacements - Heating,2017,127348
20,Brooklyn,K205,P.S. 205,,DSF0000871243,State of Good Repair - System Replacements - Parapets,2019,2360675
20,Brooklyn,K220,I.S. 220,,DSF0000781208,Educational Enhancements - Educational,2016,4135775
20,Brooklyn,K220,I.S. 220,K220,DSF0000848820,State of Good Repair - System Replacements - Heating,2018,50143
20,Brooklyn,K223,I.S. 223,,DSF0000865889,Educational Enhancements - Educational,2017,176152
20,Brooklyn,K223,I.S. 223,,DSF0000758723,Educational Enhancements - Educational,2018,1773287
20,Brooklyn,K223,I.S. 223,K223,DSF0000821911,State of Good Repair - Building Upgrade - Reinforcing,2016,277074
20,Brooklyn,K223,I.S. 223,K223,DSF0000848892,State of Good Repair - System Replacements -,2018,152782
20,Brooklyn,K223,I.S. 223,K223,DSF0000866112,State of Good Repair - System Replacements - Heating,2018,77690
20,Brooklyn,K223,I.S. 223,K223,DSF0000865735,System Expansion - New Physical Education Facilities -,2018,224603
20,Brooklyn,K227,I.S. 227,,DSF0000781344,State of Good Repair - Building Upgrade - Lighting,2016,1416133
20,Brooklyn,K227,I.S. 227,K227,DSF0000776045,IP Surveillance Camera Installation,2015,519622
20,Brooklyn,K229,P.S. 229,,DSF0000799552,State of Good Repair - Building Upgrade - Lighting,2015,114343
20,Brooklyn,K229,P.S. 229,,DSF0000799730,State of Good Repair - Building Upgrade - Lighting,2015,137169
20,Brooklyn,K229,P.S. 229,,DSF0000800137,State of Good Repair - System Replacements -,2015,5335102
20,Brooklyn,K229,P.S. 229,,DSF0000866816,State of Good Repair - System Replacements -,2018,3000
20,Brooklyn,K237,LUCRETIA MARCIGLIANO CAMPUS,K370,DSF0000866266,System Expansion - New Physical Education Facilities -,2018,87788
20,Brooklyn,K247,P.S. 247,,DSF0000781696,State of Good Repair - Building Upgrade - Lighting,2016,833281
20,Brooklyn,K247,P.S. 247,K247,DSF0000865977,State of Good Repair - System Replacements -,2018,170000
20,Brooklyn,K259,I.S. 259,,DSF0000865890,Educational Enhancements - Educational,2017,67181
20,Brooklyn,K259,I.S. 259,K259,DSF0000798278,State of Good Repair - Building Upgrade - Boiler,2018,7234524
20,Brooklyn,K259,I.S. 259,K259,DSF0000798281,State of Good Repair - Building Upgrade - Climate,2018,1971249
20,Brooklyn,K259,I.S. 259,,DSF0000798415,State of Good Repair - Building Upgrade - Lighting,2016,785607
20,Brooklyn,K259,I.S. 259,,DSF0000866822,State of Good Repair - System Replacements -,2018,12000
20,Brooklyn,K259,I.S. 259,,DSF0000781917,State of Good Repair - System Replacements - Exterior,2016,7802916
20,Brooklyn,K259,I.S. 259,,DSF0000805209,State of Good Repair - System Replacements - Parapets,2016,2609642
20,Brooklyn,K259,I.S. 259,,DSF0000821683,State of Good Repair - System Replacements - Roofs,2016,1572316
20,Brooklyn,K259,I.S. 259,,DSF0000821729,State of Good Repair - System Replacements -,2015,114632
20,Brooklyn,K314,P.S. 314,,DSF0000844724,Educational Enhancements - Educational,2017,103692
20,Brooklyn,K314,P.S. 314,,DSF0000799734,State of Good Repair - Building Upgrade - Lighting,2016,94660
20,Brooklyn,K314,P.S. 314,,DSF0000798566,State of Good Repair - System Replacements - Exterior,2017,4572957
20,Brooklyn,K314,P.S. 314,,DSF0000799803,State of Good Repair - System Replacements - Heating,2017,132895
20,Brooklyn,K314,P.S. 314,,DSF0000806033,State of Good Repair - System Replacements - Heating,2018,69723
20,Brooklyn,K314,P.S. 314,K503,DSF0000844105,State of Good Repair - System Replacements - Heating,2016,48799
20,Brooklyn,K314,P.S. 314,,DSF0000801066,State of Good Repair - System Replacements - Parapets,2017,347401
20,Brooklyn,K314,P.S. 314,,DSF0000782731,State of Good Repair - System Replacements - Roofs,2017,537687
20,Brooklyn,K314,P.S. 314,K503,DSF0000806034,State of Good Repair - System Replacements -,2016,324990
20,Brooklyn,K314,P.S. 314,K503,DSF0000866254,New/Retrofit Telephone/Intercom Systems,2017,347835
20,Brooklyn,K331,P.S./I.S. 30 MARY WHITE OVINGTON,,DSF0000844721,Educational Enhancements - Educational,2017,138920
20,Brooklyn,K486,I.S. 187,,DSF0000783643,State of Good Repair - Building Upgrade - Lighting,2016,1044634
20,Brooklyn,K486,I.S. 187,,DSF0000866843,State of Good Repair - System Replacements -,2018,3000
20,Brooklyn,K486,I.S. 187,,DSF0000851083,State of Good Repair - System Replacements - Heating,2018,171428
20,Brooklyn,K486,I.S. 187,K187,DSF0000822150,State of Good Repair - System Replacements -,2016,170811
20,Brooklyn,K486,I.S. 187,K187,DSF0000776050,IP Surveillance Camera Installation,2015,530133
20,Brooklyn,K807,P.S./ I.S. 163,,DSF0000800140,State of Good Repair - System Replacements -,2015,6295224
20,Brooklyn,K940,I.S. 30,,DSF0000798402,State of Good Repair - Building Upgrade - Lighting,2015,301714
20,Brooklyn,K940,I.S. 30,K030,DSF0000799841,State of Good Repair - System Replacements - Heating,2015,31659
20,Brooklyn,K971,P.S. 971,,DSF0000799739,State of Good Repair - Building Upgrade - Lighting,2015,52149
21,Brooklyn,K043,I.S. 98,K098,DSF0000778489,State of Good Repair - Building Upgrade - Boiler,2015,10844170
21,Brooklyn,K043,I.S. 98,,DSF0000799432,State of Good Repair - Building Upgrade - Climate,2015,1781630
21,Brooklyn,K043,I.S. 98,,DSF0000778487,State of Good Repair - Building Upgrade - Flood,2015,4761489
21,Brooklyn,K043,I.S. 98,,DSF0000799431,State of Good Repair - Building Upgrade - Interior,2015,3160277
21,Brooklyn,K043,I.S. 98,,DSF0000778485,State of Good Repair - Building Upgrade - Lighting,2015,1831434
21,Brooklyn,K043,I.S. 98,,DSF0000799906,State of Good Repair - Building Upgrade - Low-Voltage,2015,2153136
21,Brooklyn,K043,I.S. 98,,DSF0000799458,State of Good Repair - System Replacements -,2015,731141
21,Brooklyn,K043,I.S. 98,,DSF0000821587,State of Good Repair - System Replacements -,2015,34204
21,Brooklyn,K043,I.S. 98,,DSF0000866769,State of Good Repair - System Replacements -,2018,6000
21,Brooklyn,K043,I.S. 98,,DSF0000799796,State of Good Repair - System Replacements - Heating,2015,71249
21,Brooklyn,K043,I.S. 98,K098,DSF0000799874,State of Good Repair - System Replacements - Heating,2015,31659
21,Brooklyn,K043,I.S. 98,K098,DSF0000822141,State of Good Repair - System Replacements -,2016,150000
21,Brooklyn,K090,P.S. 90,,DSF0000756589,State of Good Repair - Building Upgrade - Climate,2015,1139864
21,Brooklyn,K090,P.S. 90,,DSF0000777684,State of Good Repair - Building Upgrade - Flood,2015,5252334
21,Brooklyn,K090,P.S. 90,,DSF0000777685,State of Good Repair - Building Upgrade - Interior,2015,1578175
21,Brooklyn,K090,P.S. 90,,DSF0000756596,State of Good Repair - System Replacements -,2015,1533280
21,Brooklyn,K090,P.S. 90,K090,DSF0000756597,State of Good Repair - System Replacements - Heating,2015,5398460
21,Brooklyn,K090,P.S. 90,,DSF0000779077,State of Good Repair - System Replacements - Heating,2015,338001
21,Brooklyn,K090,P.S. 90,K090,DSF0000799875,State of Good Repair - System Replacements - Heating,2015,31659
21,Brooklyn,K090,P.S. 90,,DSF0000779064,State of Good Repair - System Replacements - Roofs,2015,2261220
21,Brooklyn,K095,P.S. 95,,DSF0000866781,State of Good Repair - System Replacements -,2018,3000
21,Brooklyn,K095,P.S. 95,,DSF0000779172,State of Good Repair - System Replacements - Exterior,2015,3092802
21,Brooklyn,K095,P.S. 95,,SCA0000026515,State of Good Repair - System Replacements - Parapets,2015,2357519
21,Brooklyn,K095,P.S. 95,,DSF0000779171,State of Good Repair - System Replacements - Roofs,2015,865304
21,Brooklyn,K095,P.S. 95,,DSF0000802497,State of Good Repair - System Replacements -,2015,150000
21,Brooklyn,K095,P.S. 95,K095,DSF0000822143,State of Good Repair - System Replacements -,2016,150000
21,Brooklyn,K095,P.S. 95,K095,DSF0000776038,IP Surveillance Camera Installation,2015,558734
21,Brooklyn,K096,I.S. 96,K096,DSF0000844695,Educational Enhancements - Educational,2017,490639
21,Brooklyn,K096,I.S. 96,K096,DSF0000821754,Educational Enhancements - Educational,2015,424102
21,Brooklyn,K096,I.S. 96,,DSF0000866782,State of Good Repair - System Replacements -,2018,3000
21,Brooklyn,K096,I.S. 96,,DSF0000799798,State of Good Repair - System Replacements - Heating,2015,257257
21,Brooklyn,K097,P.S. 97,,DSF0000777461,Safety and Security - Safety and Security - Emergency,2015,89206
21,Brooklyn,K097,P.S. 97,K097,DSF0000799391,State of Good Repair - Building Upgrade - Boiler,2018,4445445
21,Brooklyn,K097,P.S. 97,K097,DSF0000779204,State of Good Repair - Building Upgrade - Climate,2018,1209481
21,Brooklyn,K097,P.S. 97,,DSF0000866783,State of Good Repair - System Replacements -,2018,3000
21,Brooklyn,K097,P.S. 97,,DSF0000799799,State of Good Repair - System Replacements - Heating,2016,239898
21,Brooklyn,K097,P.S. 97,K097,DSF0000802533,State of Good Repair - System Replacements -,2016,204348
21,Brooklyn,K099,P.S. 99,,DSF0000779245,Safety and Security - Safety and Security - Safety,2015,321457
21,Brooklyn,K099,P.S. 99,,DSF0000756759,State of Good Repair - System Replacements - Exterior,2015,2080283
21,Brooklyn,K099,P.S. 99,,DSF0000779234,State of Good Repair - System Replacements - Parapets,2015,3736007
21,Brooklyn,K099,P.S. 99,K099,DSF0000822144,State of Good Repair - System Replacements -,2016,197645
21,Brooklyn,K100,P.S. 100,,DSF0000799688,State of Good Repair - Building Upgrade - Lighting,2016,75969
21,Brooklyn,K100,P.S. 100,,DSF0000802577,State of Good Repair - System Replacements -,2015,159459
21,Brooklyn,K101,P.S. 101,,DSF0000732197,State of Good Repair - Building Upgrade - Flood,2015,5912816
21,Brooklyn,K101,P.S. 101,,DSF0000799540,State of Good Repair - Building Upgrade - Lighting,2016,106562
21,Brooklyn,K101,P.S. 101,,DSF0000866784,State of Good Repair - System Replacements -,2018,6000
21,Brooklyn,K101,P.S. 101,K101,DSF0000777444,State of Good Repair - System Replacements - Exterior,2015,6763013
21,Brooklyn,K101,P.S. 101,K101,DSF0000866102,State of Good Repair - System Replacements - Heating,2018,77690
21,Brooklyn,K101,P.S. 101,K101,DSF0000777442,State of Good Repair - System Replacements - Parapets,2015,226343
21,Brooklyn,K101,P.S. 101,K101,DSF0000777443,State of Good Repair - System Replacements - Roofs,2015,1008544
21,Brooklyn,K121,P.S. 121,,DSF0000799725,State of Good Repair - Building Upgrade - Lighting,2015,14572
21,Brooklyn,K121,P.S. 121,,DSF0000866791,State of Good Repair - System Replacements -,2018,3000
21,Brooklyn,K128,P.S. 128 (TANDEM BROOKLYN STUDIO),,DSF0000800301,State of Good Repair - Building Upgrade - Low-Voltage,2016,1056314
21,Brooklyn,K128,P.S. 128 (TANDEM BROOKLYN STUDIO),K128,DSF0000822174,State of Good Repair - System Replacements - Exterior,2017,737190
21,Brooklyn,K128,P.S. 128 (TANDEM BROOKLYN STUDIO),K128,DSF0000822175,State of Good Repair - System Replacements -,2017,1421694
21,Brooklyn,K153,P.S. 153,K153,DSF0000822147,State of Good Repair - System Replacements -,2016,150000
21,Brooklyn,K153,P.S. 153,K153,DSF0000867133,New/Retrofit Telephone/Intercom Systems,2018,179698
21,Brooklyn,K177,P.S. 177,,DSF0000757861,State of Good Repair - System Replacements - Exterior,2015,5056359
21,Brooklyn,K188,P.S. 188,K188,DSF0000780542,State of Good Repair - Building Upgrade - Climate,2015,1111648
21,Brooklyn,K188,P.S. 188,K188,DSF0000780545,State of Good Repair - Building Upgrade - Flood,2015,5227823
21,Brooklyn,K188,P.S. 188,K188,DSF0000780563,State of Good Repair - Building Upgrade - Interior,2015,1840187
21,Brooklyn,K188,P.S. 188,,DSF0000780543,State of Good Repair - Building Upgrade - Low-Voltage,2015,1657647
21,Brooklyn,K188,P.S. 188,K188,DSF0000780550,State of Good Repair - System Replacements -,2015,2121589
21,Brooklyn,K188,P.S. 188,,DSF0000866804,State of Good Repair - System Replacements -,2018,3000
21,Brooklyn,K188,P.S. 188,,DSF0000780560,State of Good Repair - System Replacements - Heating,2015,1477633
21,Brooklyn,K188,P.S. 188,K188,DSF0000798612,State of Good Repair - System Replacements - Heating,2015,3989869
21,Brooklyn,K199,P.S. 199,,DSF0000780783,State of Good Repair - Building Upgrade - Lighting,2016,708291
21,Brooklyn,K199,P.S. 199,,DSF0000866808,State of Good Repair - System Replacements -,2018,9000
21,Brooklyn,K209,P.S. 209,,DSF0000848624,State of Good Repair - System Replacements - Heating,2018,184284
21,Brooklyn,K209,P.S. 209,K209,DSF0000865971,State of Good Repair - System Replacements -,2018,170000
21,Brooklyn,K212,P.S. 212,K212,DSF0000826760,State of Good Repair - Building Upgrade - Interior,2017,431582
21,Brooklyn,K212,P.S. 212,K212,DSF0000804352,State of Good Repair - System Replacements - Exterior,2018,4834786
21,Brooklyn,K212,P.S. 212,K212,DSF0000804351,State of Good Repair - System Replacements - Parapets,2018,1370138
21,Brooklyn,K212,P.S. 212,K212,DSF0000804350,State of Good Repair - System Replacements - Roofs,2018,1727558
